"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-76.52","56.54","UMIUJAQ A","7108564","2018-05-01 00:00","2018","05","01","00:00","","","","","","","","","","","","","","","100.22","","","","","","NA"
"-76.52","56.54","UMIUJAQ A","7108564","2018-05-01 01:00","2018","05","01","01:00","","","","","","","","","","","","","","","100.25","","","","","","NA"
"-76.52","56.54","UMIUJAQ A","7108564","2018-05-01 02:00","2018","05","01","02:00","","","","","","","","","","","","","","","100.29","","","","","","NA"
"-76.52","56.54","UMIUJAQ A","7108564","2018-05-01 03:00","2018","05","01","03:00","","","","","","","","","","","","","","","100.35","","","","","","NA"
"-76.52","56.54","UMIUJAQ A","7108564","2018-05-01 04:00","2018","05","01","04:00","","","","","","","","","","","","","","","100.45","","","","","","NA"
"-76.52","56.54","UMIUJAQ A","7108564","2018-05-01 05:00","2018","05","01","05:00","","","","","","","","","","","","","","","100.51","","","","","","NA"
"-76.52","56.54","UMIUJAQ A","7108564","2018-05-01 06:00","2018","05","01","06:00","","","","","","","","","","","","","","","100.55","","","","","","NA"
"-76.52","56.54","UMIUJAQ A","7108564","2018-05-01 07:00","2018","05","01","07:00","","","","","","","","","","","","","","","100.68","","","","","","NA"
"-76.52","56.54","UMIUJAQ A","7108564","2018-05-01 08:00","2018","05","01","08:00","","","","","","","","","","","","","","","100.72","","","","","","NA"
"-76.52","56.54","UMIUJAQ A","7108564","2018-05-01 09:00","2018","05","01","09:00","","","","","","","","","","","","","","","100.74","","","","","","NA"
"-76.52","56.54","UMIUJAQ A","7108564","2018-05-01 10:00","2018","05","01","10:00","","","","","","","","","","","","","","","100.79","","","","","","NA"
"-76.52","56.54","UMIUJAQ A","7108564","2018-05-01 11:00","2018","05","01","11:00","","","","","","","","","","","","","","","100.85","","","","","","NA"
"-76.52","56.54","UMIUJAQ A","7108564","2018-05-01 12:00","2018","05","01","12:00","","","","","","","","","","","","","","","100.84","","","","","","NA"
"-76.52","56.54","UMIUJAQ A","7108564","2018-05-01 13:00","2018","05","01","13:00","","","","","","","","","","","","","","","100.84","","","","","","NA"
"-76.52","56.54","UMIUJAQ A","7108564","2018-05-01 14:00","2018","05","01","14:00","","","","","","","","","","","","","","","100.79","","","","","","NA"
"-76.52","56.54","UMIUJAQ A","7108564","2018-05-01 15:00","2018","05","01","15:00","","","","","","","","","","","","","","","100.87","","","","","","NA"
"-76.52","56.54","UMIUJAQ A","7108564","2018-05-01 16:00","2018","05","01","16:00","","","","","","","","","","","","","","","100.88","","","","","","NA"
"-76.52","56.54","UMIUJAQ A","7108564","2018-05-01 17:00","2018","05","01","17:00","","","","","","","","","","","","","","","100.86","","","","","","NA"
"-76.52","56.54","UMIUJAQ A","7108564","2018-05-01 18:00","2018","05","01","18:00","","","","","","","","","","","","","","","100.84","","","","","","NA"
"-76.52","56.54","UMIUJAQ A","7108564","2018-05-01 19:00","2018","05","01","19:00","","","","","","","","","","","","","","","100.85","","","","","","NA"
"-76.52","56.54","UMIUJAQ A","7108564","2018-05-01 20:00","2018","05","01","20:00","","","","","","","","","","","","","","","100.85","","","","","","NA"
"-76.52","56.54","UMIUJAQ A","7108564","2018-05-01 21:00","2018","05","01","21:00","","","","","","","","","","","","","","","100.85","","","","","","NA"
"-76.52","56.54","UMIUJAQ A","7108564","2018-05-01 22:00","2018","05","01","22:00","","","","","","","","","","","","","","","100.88","","","","","","NA"
"-76.52","56.54","UMIUJAQ A","7108564","2018-05-01 23:00","2018","05","01","23:00","","","","","","","","","","","","","","","100.85","","","","","","NA"
"-76.52","56.54","UMIUJAQ A","7108564","2018-05-02 00:00","2018","05","02","00:00","","","","","","","","","","","","","","","100.81","","","","","","NA"
"-76.52","56.54","UMIUJAQ A","7108564","2018-05-02 01:00","2018","05","02","01:00","","","","","","","","","","","","","","","100.79","","","","","","NA"
"-76.52","56.54","UMIUJAQ A","7108564","2018-05-02 02:00","2018","05","02","02:00","","","","","","","","","","","","","","","100.77","","","","","","NA"
"-76.52","56.54","UMIUJAQ A","7108564","2018-05-02 03:00","2018","05","02","03:00","","","","","","","","","","","","","","","100.79","","","","","","NA"
"-76.52","56.54","UMIUJAQ A","7108564","2018-05-02 04:00","2018","05","02","04:00","","","","","","","","","","","","","","","100.83","","","","","","NA"
"-76.52","56.54","UMIUJAQ A","7108564","2018-05-02 05:00","2018","05","02","05:00","","","","","","","","","","","","","","","100.91","","","","","","NA"
"-76.52","56.54","UMIUJAQ A","7108564","2018-05-02 06:00","2018","05","02","06:00","","","","","","","","","","","","","","","100.98","","","","","","NA"
"-76.52","56.54","UMIUJAQ A","7108564","2018-05-02 07:00","2018","05","02","07:00","","","","","","","","","","","","","","","101.00","","","","","","NA"
"-76.52","56.54","UMIUJAQ A","7108564","2018-05-02 08:00","2018","05","02","08:00","","","","","","","","","","","","","","","101.04","","","","","","NA"
"-76.52","56.54","UMIUJAQ A","7108564","2018-05-02 09:00","2018","05","02","09:00","","","","","","","","","","","","","","","101.01","","","","","","NA"
"-76.52","56.54","UMIUJAQ A","7108564","2018-05-02 10:00","2018","05","02","10:00","","","","","","","","","","","","","","","101.01","","","","","","NA"
"-76.52","56.54","UMIUJAQ A","7108564","2018-05-02 11:00","2018","05","02","11:00","","","","","","","","","","","","","","","100.95","","","","","","NA"
"-76.52","56.54","UMIUJAQ A","7108564","2018-05-02 12:00","2018","05","02","12:00","","","","","","","","","","","","","","","100.95","","","","","","NA"
"-76.52","56.54","UMIUJAQ A","7108564","2018-05-02 13:00","2018","05","02","13:00","","","","","","","","","","","","","","","100.92","","","","","","NA"
"-76.52","56.54","UMIUJAQ A","7108564","2018-05-02 14:00","2018","05","02","14:00","","","","","","","","","","","","","","","100.93","","","","","","NA"
