"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-77.93","62.42","IVUJIVIK A","7103328","2018-08-01 00:00","2018","08","01","00:00"
"-77.93","62.42","IVUJIVIK A","7103328","2018-08-01 01:00","2018","08","01","01:00"
"-77.93","62.42","IVUJIVIK A","7103328","2018-08-01 02:00","2018","08","01","02:00"
"-77.93","62.42","IVUJIVIK A","7103328","2018-08-01 03:00","2018","08","01","03:00"
"-77.93","62.42","IVUJIVIK A","7103328","2018-08-01 04:00","2018","08","01","04:00"
"-77.93","62.42","IVUJIVIK A","7103328","2018-08-01 05:00","2018","08","01","05:00"
"-77.93","62.42","IVUJIVIK A","7103328","2018-08-01 06:00","2018","08","01","06:00"
"-77.93","62.42","IVUJIVIK A","7103328","2018-08-01 07:00","2018","08","01","07:00","5.1","","3.8","","91","","","","","","","","11.3","","99.93","","","","","","Rain"
"-77.93","62.42","IVUJIVIK A","7103328","2018-08-01 08:00","2018","08","01","08:00","4.5","","2.6","","87","","","","","","","","8.1","","99.78","","","","","","Rain"
"-77.93","62.42","IVUJIVIK A","7103328","2018-08-01 09:00","2018","08","01","09:00","4.5","","2.9","","90","","","","","","","","6.4","","99.67","","","","","","Rain,Fog"
"-77.93","62.42","IVUJIVIK A","7103328","2018-08-01 10:00","2018","08","01","10:00","3.7","","3.1","","96","","","","","","","","2.4","","99.69","","","","","","Rain,Fog"
"-77.93","62.42","IVUJIVIK A","7103328","2018-08-01 11:00","2018","08","01","11:00","3.6","","3.3","","98","","","","","","","","2.4","","99.67","","","","","","Rain,Fog"
"-77.93","62.42","IVUJIVIK A","7103328","2018-08-01 12:00","2018","08","01","12:00","3.6","","3.4","","99","","","","","","","","1.6","","99.67","","","","","","Rain,Fog"
"-77.93","62.42","IVUJIVIK A","7103328","2018-08-01 13:00","2018","08","01","13:00","4.3","","4.2","","100","","","","","","","","0.4","","99.70","","","","","","Drizzle,Fog"
"-77.93","62.42","IVUJIVIK A","7103328","2018-08-01 14:00","2018","08","01","14:00","4.7","","4.6","","100","","","","","","","","0.4","","99.73","","","","","","Drizzle,Fog"
"-77.93","62.42","IVUJIVIK A","7103328","2018-08-01 15:00","2018","08","01","15:00","5.2","","5.2","","100","","","","","","","","0.6","","99.75","","","","","","Fog"
"-77.93","62.42","IVUJIVIK A","7103328","2018-08-01 16:00","2018","08","01","16:00","5.5","","5.5","","100","","","","","","","","0.6","","99.75","","","","","","Fog"
"-77.93","62.42","IVUJIVIK A","7103328","2018-08-01 17:00","2018","08","01","17:00"
"-77.93","62.42","IVUJIVIK A","7103328","2018-08-01 18:00","2018","08","01","18:00"
"-77.93","62.42","IVUJIVIK A","7103328","2018-08-01 19:00","2018","08","01","19:00"
"-77.93","62.42","IVUJIVIK A","7103328","2018-08-01 20:00","2018","08","01","20:00"
"-77.93","62.42","IVUJIVIK A","7103328","2018-08-01 21:00","2018","08","01","21:00"
"-77.93","62.42","IVUJIVIK A","7103328","2018-08-01 22:00","2018","08","01","22:00"
"-77.93","62.42","IVUJIVIK A","7103328","2018-08-01 23:00","2018","08","01","23:00"
"-77.93","62.42","IVUJIVIK A","7103328","2018-08-02 00:00","2018","08","02","00:00"
"-77.93","62.42","IVUJIVIK A","7103328","2018-08-02 01:00","2018","08","02","01:00"
"-77.93","62.42","IVUJIVIK A","7103328","2018-08-02 02:00","2018","08","02","02:00"
"-77.93","62.42","IVUJIVIK A","7103328","2018-08-02 03:00","2018","08","02","03:00"
"-77.93","62.42","IVUJIVIK A","7103328","2018-08-02 04:00","2018","08","02","04:00"
"-77.93","62.42","IVUJIVIK A","7103328","2018-08-02 05:00","2018","08","02","05:00"
"-77.93","62.42","IVUJIVIK A","7103328","2018-08-02 06:00","2018","08","02","06:00"
"-77.93","62.42","IVUJIVIK A","7103328","2018-08-02 07:00","2018","08","02","07:00","4.7","","3.3","","91","","","","","","","","9.7","","99.07","","","","","","Rain"
"-77.93","62.42","IVUJIVIK A","7103328","2018-08-02 08:00","2018","08","02","08:00","4.2","","3.4","","94","","","","","","","","2.4","","99.07","","","","","","Rain,Fog"
"-77.93","62.42","IVUJIVIK A","7103328","2018-08-02 09:00","2018","08","02","09:00","4.5","","3.9","","96","","","","","","","","6.4","","98.97","","","","","","Rain,Fog"
"-77.93","62.42","IVUJIVIK A","7103328","2018-08-02 10:00","2018","08","02","10:00","4.7","","4.1","","96","","","","","","","","6.4","","98.96","","","","","","Rain,Fog"
"-77.93","62.42","IVUJIVIK A","7103328","2018-08-02 11:00","2018","08","02","11:00","4.2","","3.6","","96","","","","","","","","2.4","","98.96","","","","","","Rain,Fog"
"-77.93","62.42","IVUJIVIK A","7103328","2018-08-02 12:00","2018","08","02","12:00","4.1","","3.5","","96","","","","","","","","1.6","","98.92","","","","","","Rain,Fog"
"-77.93","62.42","IVUJIVIK A","7103328","2018-08-02 13:00","2018","08","02","13:00","4.1","","3.5","","96","","","","","","","","16.1","","99.03","","","","","","Rain"
"-77.93","62.42","IVUJIVIK A","7103328","2018-08-02 14:00","2018","08","02","14:00","4.2","","3.7","","97","","","","","","","","16.1","","99.00","","","","","","Rain Showers"
"-77.93","62.42","IVUJIVIK A","7103328","2018-08-02 15:00","2018","08","02","15:00","4.2","","3.8","","98","","","","","","","","6.4","","99.00","","","","","","Drizzle"
