"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-01 00:00","2018","05","01","00:00"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-01 01:00","2018","05","01","01:00"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-01 02:00","2018","05","01","02:00"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-01 03:00","2018","05","01","03:00"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-01 04:00","2018","05","01","04:00"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-01 05:00","2018","05","01","05:00"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-01 06:00","2018","05","01","06:00","","M","","M","","M","","M","23","","39","","","","93.44","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-01 07:00","2018","05","01","07:00","","M","","M","","M","","M","22","","33","","","","93.38","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-01 08:00","2018","05","01","08:00","","M","","M","","M","","M","23","","34","","","","93.38","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-01 09:00","2018","05","01","09:00","","M","","M","","M","","M","23","","32","","","","93.37","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-01 10:00","2018","05","01","10:00","","M","","M","","M","","M","24","","32","","","","93.35","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-01 11:00","2018","05","01","11:00","","M","","M","","M","","M","23","","29","","","","93.34","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-01 12:00","2018","05","01","12:00","","M","","M","","M","","M","23","","29","","","","93.31","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-01 13:00","2018","05","01","13:00","","M","","M","","M","","M","24","","33","","","","93.30","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-01 14:00","2018","05","01","14:00","","M","","M","","M","","M","24","","28","","","","93.30","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-01 15:00","2018","05","01","15:00","","M","","M","","M","","M","26","","28","","","","93.29","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-01 16:00","2018","05","01","16:00","","M","","M","","M","","M","27","","31","","","","93.27","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-01 17:00","2018","05","01","17:00","","M","","M","","M","","M","25","","26","","","","93.25","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-01 18:00","2018","05","01","18:00","","M","","M","","M","","M","23","","33","","","","93.18","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-01 19:00","2018","05","01","19:00","","M","","M","","M","","M","28","","33","","","","93.17","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-01 20:00","2018","05","01","20:00","","M","","M","","M","","M","27","","37","","","","93.14","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-01 21:00","2018","05","01","21:00","","M","","M","","M","","M","30","","29","","","","93.15","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-01 22:00","2018","05","01","22:00"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-01 23:00","2018","05","01","23:00"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-02 00:00","2018","05","02","00:00"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-02 01:00","2018","05","02","01:00"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-02 02:00","2018","05","02","02:00"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-02 03:00","2018","05","02","03:00"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-02 04:00","2018","05","02","04:00"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-02 05:00","2018","05","02","05:00"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-02 06:00","2018","05","02","06:00"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-02 07:00","2018","05","02","07:00","","M","","M","","M","","M","35","","10","","","","93.52","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-02 08:00","2018","05","02","08:00","","M","","M","","M","","M","34","","4","","","","93.57","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-02 09:00","2018","05","02","09:00","","M","","M","","M","","M","34","","9","","","","93.61","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-02 10:00","2018","05","02","10:00","","M","","M","","M","","M","35","","12","","","","93.67","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-02 11:00","2018","05","02","11:00","","M","","M","","M","","M","3","","7","","","","93.71","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-02 12:00","2018","05","02","12:00","","M","","M","","M","","M","33","","7","","","","93.78","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-02 13:00","2018","05","02","13:00","","M","","M","","M","","M","30","","13","","","","93.82","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-02 14:00","2018","05","02","14:00","","M","","M","","M","","M","29","","13","","","","93.89","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-02 15:00","2018","05","02","15:00","","M","","M","","M","","M","26","","6","","","","93.95","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-02 16:00","2018","05","02","16:00","","M","","M","","M","","M","30","","19","","","","93.96","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-02 17:00","2018","05","02","17:00","","M","","M","","M","","M","27","","13","","","","94.02","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-02 18:00","2018","05","02","18:00","","M","","M","","M","","M","25","","15","","","","94.10","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-02 19:00","2018","05","02","19:00","","M","","M","","M","","M","28","","16","","","","94.17","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-02 20:00","2018","05","02","20:00","","M","","M","","M","","M","26","","8","","","","94.20","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-02 21:00","2018","05","02","21:00","","M","","M","","M","","M","27","","11","","","","94.22","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-02 22:00","2018","05","02","22:00"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-02 23:00","2018","05","02","23:00"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-03 00:00","2018","05","03","00:00"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-03 01:00","2018","05","03","01:00"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-03 02:00","2018","05","03","02:00"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-03 03:00","2018","05","03","03:00"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-03 04:00","2018","05","03","04:00"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-03 05:00","2018","05","03","05:00"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-03 06:00","2018","05","03","06:00","","M","","M","","M","","M","28","","7","","","","94.40","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-03 07:00","2018","05","03","07:00","","M","","M","","M","","M","29","","11","","","","94.42","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-03 08:00","2018","05","03","08:00","","M","","M","","M","","M","26","","15","","","","94.42","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-03 09:00","2018","05","03","09:00","","M","","M","","M","","M","26","","15","","","","94.42","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-03 10:00","2018","05","03","10:00","","M","","M","","M","","M","26","","13","","","","94.41","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-03 11:00","2018","05","03","11:00","","M","","M","","M","","M","26","","14","","","","94.43","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-03 12:00","2018","05","03","12:00","","M","","M","","M","","M","26","","14","","","","94.43","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-03 13:00","2018","05","03","13:00","","M","","M","","M","","M","24","","19","","","","94.44","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-03 14:00","2018","05","03","14:00","","M","","M","","M","","M","24","","13","","","","94.44","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-03 15:00","2018","05","03","15:00","","M","","M","","M","","M","24","","16","","","","94.43","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-03 16:00","2018","05","03","16:00","","M","","M","","M","","M","24","","16","","","","94.45","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-03 17:00","2018","05","03","17:00","","M","","M","","M","","M","24","","20","","","","94.43","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-03 18:00","2018","05","03","18:00","","M","","M","","M","","M","23","","17","","","","94.42","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-03 19:00","2018","05","03","19:00","","M","","M","","M","","M","21","","14","","","","94.40","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-03 20:00","2018","05","03","20:00","","M","","M","","M","","M","25","","9","","","","94.36","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-03 21:00","2018","05","03","21:00","","M","","M","","M","","M","23","","22","","","","94.31","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-03 22:00","2018","05","03","22:00"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-03 23:00","2018","05","03","23:00"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-04 00:00","2018","05","04","00:00"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-04 01:00","2018","05","04","01:00"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-04 02:00","2018","05","04","02:00"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-04 03:00","2018","05","04","03:00"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-04 04:00","2018","05","04","04:00"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-04 05:00","2018","05","04","05:00"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-04 06:00","2018","05","04","06:00","","M","","M","","M","","M","23","","20","","","","94.14","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-04 07:00","2018","05","04","07:00","","M","","M","","M","","M","24","","23","","","","94.14","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-04 08:00","2018","05","04","08:00","","M","","M","","M","","M","23","","28","","","","94.12","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-04 09:00","2018","05","04","09:00","","M","","M","","M","","M","22","","22","","","","94.12","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-04 10:00","2018","05","04","10:00","","M","","M","","M","","M","25","","15","","","","94.13","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-04 11:00","2018","05","04","11:00","","M","","M","","M","","M","24","","22","","","","94.14","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-04 12:00","2018","05","04","12:00","","M","","M","","M","","M","23","","23","","","","94.15","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-04 13:00","2018","05","04","13:00","","M","","M","","M","","M","24","","22","","","","94.16","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-04 14:00","2018","05","04","14:00","","M","","M","","M","","M","23","","23","","","","94.17","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-04 15:00","2018","05","04","15:00","","M","","M","","M","","M","24","","21","","","","94.17","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-04 16:00","2018","05","04","16:00","","M","","M","","M","","M","22","","25","","","","94.18","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-04 17:00","2018","05","04","17:00","","M","","M","","M","","M","23","","22","","","","94.18","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-04 18:00","2018","05","04","18:00","","M","","M","","M","","M","22","","23","","","","94.16","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-04 19:00","2018","05","04","19:00","","M","","M","","M","","M","24","","21","","","","94.16","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-04 20:00","2018","05","04","20:00","","M","","M","","M","","M","24","","19","","","","94.13","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-04 21:00","2018","05","04","21:00","","M","","M","","M","","M","21","","25","","","","94.11","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-04 22:00","2018","05","04","22:00"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-04 23:00","2018","05","04","23:00"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-05 00:00","2018","05","05","00:00"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-05 01:00","2018","05","05","01:00"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-05 02:00","2018","05","05","02:00"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-05 03:00","2018","05","05","03:00"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-05 04:00","2018","05","05","04:00"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-05 05:00","2018","05","05","05:00"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-05 06:00","2018","05","05","06:00","","M","","M","","M","","M","23","","27","","","","93.84","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-05 07:00","2018","05","05","07:00","","M","","M","","M","","M","22","","23","","","","93.81","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-05 08:00","2018","05","05","08:00","","M","","M","","M","","M","23","","20","","","","93.77","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-05 09:00","2018","05","05","09:00","","M","","M","","M","","M","23","","19","","","","93.73","","","","","","NA"
"-122.36","69.20","TUKTUT NOGAIT","2203918","2018-05-05 10:00","2018","05","05","10:00","","M","","M","","M","","M","2","","1","","","","93.70","","","","","","NA"
